customer_id,age,age_group,gender,category,purchase_amount_(usd),location,season,review_rating,subscription_status,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,frequency_score,dependency_score,dependency_segment,customer_value_score,value_tier,behavioral_loyalty_score,relationship_loyalty_score,loyalty_score,loyalty_segment,satisfaction_flag,rating_segment,high_promo_user
1812,42,36-45,Male,Accessories,77,Wisconsin,Summer,3.6,0,0,0,33,Bank Transfer,Annually,2.0,0.0,Loyal Customer,0.6827806122448979,High Value,0.26122448979591834,0.4454464285714286,0.4454464285714286,Loyal,0,Satisfied,0
1813,50,46-55,Male,Footwear,63,Nevada,Summer,4.9,0,0,0,18,PayPal,Bi-Weekly,,0.0,Loyal Customer,0.44221938775510206,Low Value,,0.44205357142857143,0.44205357142857143,Loyal,1,Highly Satisfied,0
1814,40,36-45,Male,Clothing,62,Illinois,Spring,3.5,0,0,0,24,PayPal,Weekly,10.0,0.0,Loyal Customer,0.4971938775510204,Medium Value,0.5877551020408164,0.3430357142857143,0.3430357142857143,Potential Loyalist,0,Satisfied,0
1815,32,26-35,Male,Clothing,92,Montana,Summer,3.8,0,0,0,24,Cash,Quarterly,4.0,0.0,Loyal Customer,0.6846938775510205,High Value,0.28775510204081634,0.42928571428571427,0.42928571428571427,Potential Loyalist,0,Satisfied,0
1816,51,46-55,Male,Footwear,72,New Mexico,Winter,4.5,0,0,0,48,Credit Card,Every 3 Months,,0.0,Loyal Customer,0.8045918367346938,High Value,,0.6332142857142857,0.6332142857142857,Champion,1,Highly Satisfied,0
1817,26,26-35,Male,Accessories,79,Virginia,Summer,4.0,0,0,0,4,Cash,Weekly,10.0,0.0,Loyal Customer,0.3993622448979592,Low Value,0.4244897959183674,0.28205357142857146,0.28205357142857146,At Risk,1,Satisfied,0
1818,32,26-35,Male,Clothing,27,Delaware,Summer,4.7,0,0,0,20,Cash,Weekly,10.0,0.0,Loyal Customer,0.23762755102040814,Very Low Value,0.5551020408163265,0.3688392857142857,0.3688392857142857,Potential Loyalist,1,Highly Satisfied,0
1819,58,55+,Male,Accessories,39,North Carolina,Fall,3.8,0,0,0,47,Debit Card,Every 3 Months,,0.0,Loyal Customer,0.5881377551020408,Medium Value,,0.49419642857142854,0.49419642857142854,Loyal,0,Satisfied,0
1820,51,46-55,Male,Clothing,86,Nevada,Spring,4.5,0,0,0,50,Cash,Quarterly,4.0,0.0,Loyal Customer,0.9125,High Value,0.5,0.6737500000000001,0.6737500000000001,Champion,1,Highly Satisfied,0
1821,19,18-25,Male,Clothing,94,Washington,Fall,5.0,0,0,0,31,PayPal,Monthly,6.0,0.0,Loyal Customer,0.7686224489795919,High Value,0.4448979591836735,0.6030357142857142,0.6030357142857142,Champion,1,Highly Satisfied,0
1822,57,55+,Male,Clothing,53,Maine,Spring,2.8,0,0,0,29,PayPal,Quarterly,4.0,0.0,Loyal Customer,0.49196428571428574,Low Value,0.32857142857142857,0.291875,0.291875,At Risk,0,Unsatisfied,0
1823,66,55+,Male,Clothing,85,Connecticut,Summer,4.4,0,0,0,4,Cash,Annually,2.0,0.0,Loyal Customer,0.43686224489795916,Low Value,0.02448979591836735,0.3333035714285715,0.3333035714285715,Potential Loyalist,1,Satisfied,0
1824,62,55+,Male,Clothing,50,Louisiana,Fall,4.7,0,0,0,40,Bank Transfer,Bi-Weekly,,0.0,Loyal Customer,0.5854591836734693,Medium Value,,0.5548214285714286,0.5548214285714286,Loyal,1,Highly Satisfied,0
1825,58,55+,Male,Clothing,47,Illinois,Winter,3.8,0,0,0,31,Cash,Monthly,6.0,0.0,Loyal Customer,0.4748724489795918,Low Value,0.4448979591836735,0.3949107142857142,0.3949107142857142,Potential Loyalist,0,Satisfied,0
1826,23,18-25,Male,Footwear,75,South Dakota,Winter,4.9,0,0,0,41,Credit Card,Weekly,10.0,0.0,Loyal Customer,0.7519132653061225,High Value,0.726530612244898,0.6288392857142857,0.6288392857142857,Champion,1,Highly Satisfied,0
1827,45,36-45,Male,Clothing,60,Indiana,Winter,4.2,0,0,0,44,Debit Card,Annually,2.0,0.0,Loyal Customer,0.6887755102040816,High Value,0.3510204081632653,0.552142857142857,0.552142857142857,Loyal,1,Satisfied,0
1828,20,18-25,Male,Clothing,36,Vermont,Spring,4.9,0,0,0,31,Bank Transfer,Weekly,10.0,0.0,Loyal Customer,0.4061224489795918,Low Value,0.6448979591836734,0.4842857142857143,0.4842857142857143,Loyal,1,Highly Satisfied,0
1829,33,26-35,Male,Outerwear,80,New Hampshire,Spring,3.9,0,0,0,45,Cash,Every 3 Months,,0.0,Loyal Customer,0.8239795918367346,High Value,,0.5667857142857142,0.5667857142857142,Champion,0,Satisfied,0
1830,30,26-35,Male,Accessories,96,Oregon,Spring,4.9,0,0,0,50,Credit Card,Quarterly,4.0,0.0,Loyal Customer,0.9750000000000001,High Value,0.5,0.7325000000000002,0.7325000000000002,Champion,1,Highly Satisfied,0
1831,50,46-55,Male,Accessories,80,Kansas,Winter,4.8,0,0,0,7,Venmo,Annually,2.0,0.0,Loyal Customer,0.4362244897959184,Low Value,0.0489795918367347,0.38535714285714284,0.38535714285714284,Potential Loyalist,1,Highly Satisfied,0
1832,62,55+,Male,Clothing,71,Maine,Summer,3.3,0,0,0,5,Bank Transfer,Every 3 Months,,0.0,Loyal Customer,0.35956632653061227,Low Value,,0.20419642857142858,0.20419642857142858,At Risk,0,Satisfied,0
1833,69,55+,Male,Accessories,29,Louisiana,Fall,4.6,0,0,0,48,Cash,Monthly,6.0,0.0,Loyal Customer,0.5358418367346939,Medium Value,0.5836734693877551,0.5625892857142856,0.5625892857142856,Champion,1,Highly Satisfied,0
1834,34,26-35,Male,Accessories,53,Louisiana,Spring,4.5,0,0,0,19,PayPal,Fortnightly,8.0,0.0,Loyal Customer,0.38992346938775513,Low Value,0.4469387755102041,0.3904464285714286,0.3904464285714286,Potential Loyalist,1,Highly Satisfied,0
1835,49,46-55,Male,Clothing,35,Indiana,Summer,4.1,0,0,0,39,Venmo,Fortnightly,8.0,0.0,Loyal Customer,0.48150510204081626,Low Value,0.610204081632653,0.45955357142857134,0.45955357142857134,Loyal,1,Satisfied,0
1836,65,55+,Male,Accessories,75,Kentucky,Fall,3.2,0,0,0,45,Credit Card,Quarterly,4.0,0.0,Loyal Customer,0.7927295918367346,High Value,0.4591836734693877,0.48741071428571425,0.48741071428571425,Loyal,0,Satisfied,0
1837,66,55+,Male,Clothing,52,South Carolina,Fall,4.2,0,0,0,35,Credit Card,Monthly,6.0,0.0,Loyal Customer,0.546938775510204,Medium Value,0.4775510204081632,0.4728571428571428,0.4728571428571428,Loyal,1,Satisfied,0
1838,41,36-45,Male,Accessories,77,Montana,Winter,4.8,0,0,0,8,Venmo,Monthly,6.0,0.0,Loyal Customer,0.42767857142857146,Low Value,0.2571428571428572,0.38687499999999997,0.38687499999999997,Potential Loyalist,1,Highly Satisfied,0
1839,37,36-45,Male,Accessories,24,Vermont,Fall,4.1,0,0,0,11,Credit Card,Quarterly,4.0,0.0,Loyal Customer,0.12704081632653064,Very Low Value,0.1816326530612245,0.23892857142857138,0.23892857142857138,At Risk,1,Satisfied,0
1840,32,26-35,Male,Clothing,78,Mississippi,Winter,3.7,0,0,0,32,Cash,Annually,2.0,0.0,Loyal Customer,0.678826530612245,High Value,0.2530612244897959,0.45017857142857143,0.45017857142857143,Loyal,0,Satisfied,0
1841,42,36-45,Male,Footwear,98,Wyoming,Winter,2.6,0,0,0,46,Bank Transfer,Every 3 Months,,0.0,Loyal Customer,0.9466836734693878,High Value,,0.4776785714285714,0.4776785714285714,Loyal,0,Unsatisfied,0
1842,31,26-35,Male,Clothing,57,Vermont,Winter,3.0,0,0,0,7,PayPal,Every 3 Months,,0.0,Loyal Customer,0.2924744897959184,Very Low Value,,0.16223214285714288,0.16223214285714288,At Risk,0,Satisfied,0
1843,61,55+,Male,Accessories,78,Alabama,Summer,4.4,0,0,0,1,Debit Card,Annually,2.0,0.0,Loyal Customer,0.36250000000000004,Low Value,0.0,0.29875000000000007,0.29875000000000007,At Risk,1,Satisfied,0
1844,36,36-45,Male,Outerwear,76,Kentucky,Fall,4.7,0,0,0,32,Credit Card,Monthly,6.0,0.0,Loyal Customer,0.6663265306122449,High Value,0.4530612244897959,0.5464285714285714,0.5464285714285714,Loyal,1,Highly Satisfied,0
1845,60,55+,Male,Clothing,26,South Dakota,Spring,2.7,0,0,0,31,Credit Card,Annually,2.0,0.0,Loyal Customer,0.3436224489795918,Very Low Value,0.24489795918367344,0.24553571428571427,0.24553571428571427,At Risk,0,Unsatisfied,0
1846,51,46-55,Male,Footwear,78,Delaware,Winter,2.8,0,0,0,39,Bank Transfer,Quarterly,4.0,0.0,Loyal Customer,0.7502551020408164,High Value,0.410204081632653,0.41017857142857134,0.41017857142857134,Potential Loyalist,0,Unsatisfied,0
1847,68,55+,Male,Accessories,53,Wisconsin,Summer,2.9,0,0,0,9,Venmo,Quarterly,4.0,0.0,Loyal Customer,0.2878826530612245,Very Low Value,0.16530612244897958,0.15901785714285713,0.15901785714285713,At Risk,0,Unsatisfied,0
1848,46,46-55,Male,Footwear,100,Arizona,Summer,4.4,0,0,0,49,Credit Card,Weekly,10.0,0.0,Loyal Customer,0.9897959183673468,High Value,0.7918367346938775,0.6828571428571429,0.6828571428571429,Champion,1,Satisfied,0
1849,19,18-25,Male,Clothing,73,Maine,Winter,2.7,0,0,0,34,Cash,Every 3 Months,,0.0,Loyal Customer,0.6679846938775511,High Value,,0.35508928571428566,0.35508928571428566,Potential Loyalist,0,Unsatisfied,0
1850,30,26-35,Male,Clothing,40,New Mexico,Winter,4.5,0,0,0,35,Bank Transfer,Monthly,6.0,0.0,Loyal Customer,0.471938775510204,Low Value,0.4775510204081632,0.4803571428571428,0.4803571428571428,Loyal,1,Highly Satisfied,0
1851,51,46-55,Male,Accessories,76,Wyoming,Winter,2.8,0,0,0,50,Debit Card,Weekly,10.0,0.0,Loyal Customer,0.8500000000000001,High Value,0.8,0.485,0.485,Loyal,0,Unsatisfied,0
1852,28,26-35,Male,Clothing,80,Delaware,Fall,3.1,0,0,0,4,Bank Transfer,Fortnightly,8.0,0.0,Loyal Customer,0.40561224489795916,Low Value,0.3244897959183674,0.19392857142857145,0.19392857142857145,At Risk,0,Satisfied,0
1853,41,36-45,Male,Clothing,80,Pennsylvania,Winter,3.8,0,0,0,32,Cash,Weekly,10.0,0.0,Loyal Customer,0.6913265306122449,High Value,0.653061224489796,0.4639285714285714,0.4639285714285714,Loyal,0,Satisfied,0
1854,29,26-35,Male,Clothing,67,North Dakota,Spring,2.9,0,0,0,11,PayPal,Fortnightly,8.0,0.0,Loyal Customer,0.3957908163265306,Low Value,0.3816326530612245,0.19955357142857139,0.19955357142857139,At Risk,0,Unsatisfied,0
1855,25,18-25,Male,Clothing,61,Kentucky,Spring,3.8,0,0,0,49,Credit Card,Annually,2.0,0.0,Loyal Customer,0.7460459183673469,High Value,0.39183673469387753,0.5497321428571428,0.5497321428571428,Loyal,0,Satisfied,0
1856,60,55+,Male,Clothing,76,Rhode Island,Spring,4.7,0,0,0,9,Cash,Annually,2.0,0.0,Loyal Customer,0.4316326530612245,Low Value,0.06530612244897958,0.3821428571428571,0.3821428571428571,Potential Loyalist,1,Highly Satisfied,0
1857,63,55+,Male,Accessories,55,Arizona,Summer,3.2,0,0,0,30,PayPal,Bi-Weekly,,0.0,Loyal Customer,0.5146683673469388,Medium Value,,0.3427678571428571,0.3427678571428571,Potential Loyalist,0,Satisfied,0
1858,51,46-55,Male,Clothing,85,Colorado,Summer,4.0,0,0,0,33,Cash,Monthly,6.0,0.0,Loyal Customer,0.7327806122448979,High Value,0.46122448979591835,0.5004464285714285,0.5004464285714285,Loyal,1,Satisfied,0
1859,22,18-25,Male,Accessories,69,Maine,Spring,4.9,0,0,0,8,Debit Card,Annually,2.0,0.0,Loyal Customer,0.3776785714285714,Low Value,0.05714285714285714,0.381875,0.381875,Potential Loyalist,1,Highly Satisfied,0
1860,54,46-55,Male,Accessories,26,New Jersey,Summer,3.7,0,0,0,29,Debit Card,Fortnightly,8.0,0.0,Loyal Customer,0.3232142857142857,Very Low Value,0.5285714285714286,0.33125000000000004,0.33125000000000004,Potential Loyalist,0,Satisfied,0
1861,18,18-25,Male,Clothing,64,Kansas,Summer,4.8,0,0,0,4,Credit Card,Monthly,6.0,0.0,Loyal Customer,0.3056122448979592,Very Low Value,0.22448979591836737,0.3339285714285714,0.3339285714285714,Potential Loyalist,1,Highly Satisfied,0
1862,29,26-35,Male,Footwear,60,South Dakota,Fall,3.6,0,0,0,19,Debit Card,Monthly,6.0,0.0,Loyal Customer,0.4336734693877551,Low Value,0.3469387755102041,0.3135714285714286,0.3135714285714286,Potential Loyalist,0,Satisfied,0
1863,59,55+,Male,Accessories,36,New Hampshire,Winter,4.6,0,0,0,10,PayPal,Fortnightly,8.0,0.0,Loyal Customer,0.19183673469387755,Very Low Value,0.3734693877551021,0.30428571428571427,0.30428571428571427,At Risk,1,Highly Satisfied,0
1864,25,18-25,Male,Footwear,21,Connecticut,Spring,4.3,0,0,0,39,Debit Card,Monthly,6.0,0.0,Loyal Customer,0.3940051020408163,Low Value,0.510204081632653,0.45330357142857136,0.45330357142857136,Loyal,1,Satisfied,0
1865,19,18-25,Male,Accessories,72,Wyoming,Fall,3.2,0,0,0,21,Venmo,Quarterly,4.0,0.0,Loyal Customer,0.5290816326530612,Medium Value,0.26326530612244897,0.3103571428571429,0.3103571428571429,Potential Loyalist,0,Satisfied,0
1866,56,55+,Male,Clothing,62,Missouri,Summer,3.8,0,0,0,12,Bank Transfer,Monthly,6.0,0.0,Loyal Customer,0.3747448979591837,Low Value,0.28979591836734697,0.28732142857142856,0.28732142857142856,At Risk,0,Satisfied,0
1867,31,26-35,Male,Clothing,44,Alaska,Winter,4.2,0,0,0,9,Credit Card,Fortnightly,8.0,0.0,Loyal Customer,0.2316326530612245,Very Low Value,0.36530612244897964,0.2721428571428572,0.2721428571428572,At Risk,1,Satisfied,0
1868,45,36-45,Male,Clothing,52,Delaware,Fall,3.4,0,0,0,20,Venmo,Quarterly,4.0,0.0,Loyal Customer,0.3938775510204081,Low Value,0.2551020408163265,0.2857142857142857,0.2857142857142857,At Risk,0,Satisfied,0
1869,23,18-25,Male,Accessories,58,Indiana,Spring,4.7,0,0,0,44,Cash,Fortnightly,8.0,0.0,Loyal Customer,0.6762755102040816,High Value,0.6510204081632653,0.5983928571428572,0.5983928571428572,Champion,1,Highly Satisfied,0
1870,18,18-25,Male,Clothing,77,West Virginia,Spring,3.9,0,0,0,16,Debit Card,Every 3 Months,,0.0,Loyal Customer,0.5093112244897959,Medium Value,,0.35401785714285716,0.35401785714285716,Potential Loyalist,0,Satisfied,0
1871,43,36-45,Male,Clothing,99,Wyoming,Spring,4.3,0,0,0,27,Debit Card,Fortnightly,8.0,0.0,Loyal Customer,0.7590561224489796,High Value,0.5122448979591837,0.5138392857142857,0.5138392857142857,Loyal,1,Satisfied,0
1872,56,55+,Male,Clothing,96,Illinois,Fall,2.7,0,0,0,14,Cash,Every 3 Months,,0.0,Loyal Customer,0.6076530612244899,Medium Value,,0.25535714285714284,0.25535714285714284,At Risk,0,Unsatisfied,0
1873,43,36-45,Male,Clothing,64,Alaska,Summer,4.6,0,0,0,24,Credit Card,Monthly,6.0,0.0,Loyal Customer,0.5096938775510205,Medium Value,0.3877551020408163,0.45678571428571424,0.45678571428571424,Loyal,1,Highly Satisfied,0
1874,64,55+,Male,Clothing,44,Wisconsin,Fall,2.9,0,0,0,49,Bank Transfer,Weekly,10.0,0.0,Loyal Customer,0.639795918367347,Medium Value,0.7918367346938775,0.42785714285714277,0.42785714285714277,Potential Loyalist,0,Unsatisfied,0
1875,67,55+,Male,Clothing,33,Indiana,Fall,3.6,0,0,0,14,Cash,Weekly,10.0,0.0,Loyal Customer,0.2139030612244898,Very Low Value,0.5061224489795919,0.22723214285714288,0.22723214285714288,At Risk,0,Satisfied,0
1876,63,55+,Male,Footwear,71,Tennessee,Winter,3.9,0,0,0,6,Credit Card,Quarterly,4.0,0.0,Loyal Customer,0.36977040816326534,Low Value,0.14081632653061227,0.2713392857142857,0.2713392857142857,At Risk,0,Satisfied,0
1877,54,46-55,Male,Clothing,36,Illinois,Fall,2.6,0,0,0,20,Venmo,Quarterly,4.0,0.0,Loyal Customer,0.29387755102040813,Very Low Value,0.2551020408163265,0.17571428571428568,0.17571428571428568,At Risk,0,Unsatisfied,0
1878,69,55+,Male,Accessories,62,Pennsylvania,Fall,3.6,0,0,0,3,Credit Card,Annually,2.0,0.0,Loyal Customer,0.28290816326530616,Very Low Value,0.0163265306122449,0.20303571428571432,0.20303571428571432,At Risk,0,Satisfied,0
1879,34,26-35,Male,Clothing,29,Oklahoma,Summer,3.4,0,0,0,5,Credit Card,Monthly,6.0,0.0,Loyal Customer,0.09706632653061226,Very Low Value,0.2326530612244898,0.1354464285714286,0.1354464285714286,At Risk,0,Satisfied,0
1880,56,55+,Male,Clothing,33,Tennessee,Spring,3.5,0,0,0,46,Cash,Bi-Weekly,,0.0,Loyal Customer,0.5404336734693878,Medium Value,,0.4458035714285714,0.4458035714285714,Loyal,0,Satisfied,0
1881,34,26-35,Male,Clothing,33,New Jersey,Fall,3.1,0,0,0,8,Debit Card,Monthly,6.0,0.0,Loyal Customer,0.15267857142857144,Very Low Value,0.2571428571428572,0.13437500000000005,0.13437500000000005,At Risk,0,Satisfied,0
1882,58,55+,Male,Clothing,41,New Jersey,Winter,4.3,0,0,0,13,Cash,Bi-Weekly,,0.0,Loyal Customer,0.25369897959183674,Very Low Value,,0.3050892857142857,0.3050892857142857,At Risk,1,Satisfied,0
1883,44,36-45,Male,Accessories,54,Tennessee,Winter,5.0,0,0,0,25,Bank Transfer,Quarterly,4.0,0.0,Loyal Customer,0.4573979591836735,Low Value,0.29591836734693877,0.48517857142857135,0.48517857142857135,Loyal,1,Highly Satisfied,0
1884,25,18-25,Male,Accessories,58,Georgia,Spring,4.9,0,0,0,39,Debit Card,Fortnightly,8.0,0.0,Loyal Customer,0.6252551020408164,Medium Value,0.610204081632653,0.5826785714285714,0.5826785714285714,Champion,1,Highly Satisfied,0
1885,27,26-35,Male,Clothing,30,Arizona,Summer,4.3,0,0,0,15,Bank Transfer,Bi-Weekly,,0.0,Loyal Customer,0.20535714285714282,Very Low Value,,0.29874999999999996,0.29874999999999996,At Risk,1,Satisfied,0
1886,26,26-35,Male,Accessories,53,Nevada,Winter,4.4,0,0,0,35,Cash,Monthly,6.0,0.0,Loyal Customer,0.5531887755102041,Medium Value,0.4775510204081632,0.49473214285714284,0.49473214285714284,Loyal,1,Satisfied,0
1887,18,18-25,Male,Accessories,91,Arkansas,Spring,4.4,0,0,0,46,Cash,Bi-Weekly,,0.0,Loyal Customer,0.9029336734693877,High Value,,0.6445535714285715,0.6445535714285715,Champion,1,Satisfied,0
1888,64,55+,Male,Clothing,44,North Dakota,Fall,3.5,0,0,0,3,PayPal,Monthly,6.0,0.0,Loyal Customer,0.17040816326530614,Very Low Value,0.2163265306122449,0.15928571428571434,0.15928571428571434,At Risk,0,Satisfied,0
1889,62,55+,Male,Clothing,89,South Dakota,Winter,3.4,0,0,0,48,Credit Card,Weekly,10.0,0.0,Loyal Customer,0.9108418367346939,High Value,0.7836734693877552,0.5550892857142857,0.5550892857142857,Loyal,0,Satisfied,0
1890,59,55+,Male,Clothing,57,North Carolina,Spring,2.5,0,0,0,27,Bank Transfer,Weekly,10.0,0.0,Loyal Customer,0.49655612244897956,Medium Value,0.6122448979591837,0.2550892857142857,0.2550892857142857,At Risk,0,Unsatisfied,0
1891,36,36-45,Male,Accessories,57,Hawaii,Spring,3.4,0,0,0,5,Credit Card,Weekly,10.0,0.0,Loyal Customer,0.27206632653061225,Very Low Value,0.4326530612244898,0.1879464285714286,0.1879464285714286,At Risk,0,Satisfied,0
1892,69,55+,Male,Accessories,74,New Hampshire,Summer,2.6,0,0,0,48,Debit Card,Quarterly,4.0,0.0,Loyal Customer,0.8170918367346939,High Value,0.48367346938775513,0.4469642857142857,0.4469642857142857,Loyal,0,Unsatisfied,0
1893,39,36-45,Male,Outerwear,30,California,Fall,4.6,0,0,0,12,Venmo,Weekly,10.0,0.0,Loyal Customer,0.1747448979591837,Very Low Value,0.489795918367347,0.3073214285714285,0.3073214285714285,At Risk,1,Highly Satisfied,0
1894,28,26-35,Male,Clothing,20,Delaware,Summer,3.7,0,0,0,10,PayPal,Fortnightly,8.0,0.0,Loyal Customer,0.09183673469387754,Very Low Value,0.3734693877551021,0.18428571428571433,0.18428571428571433,At Risk,0,Satisfied,0
1895,42,36-45,Male,Clothing,90,Arizona,Fall,2.5,0,0,0,48,Debit Card,Bi-Weekly,,0.0,Loyal Customer,0.9170918367346939,High Value,,0.4669642857142857,0.4669642857142857,Loyal,0,Unsatisfied,0
1896,31,26-35,Male,Clothing,61,Washington,Fall,4.5,0,0,0,3,Debit Card,Monthly,6.0,0.0,Loyal Customer,0.2766581632653062,Very Low Value,0.2163265306122449,0.29116071428571433,0.29116071428571433,At Risk,1,Highly Satisfied,0
1897,57,55+,Male,Footwear,51,Nevada,Fall,2.9,0,0,0,19,Venmo,Monthly,6.0,0.0,Loyal Customer,0.3774234693877551,Low Value,0.3469387755102041,0.22669642857142855,0.22669642857142855,At Risk,0,Unsatisfied,0
1898,53,46-55,Male,Accessories,97,Alaska,Winter,2.9,0,0,0,11,Debit Card,Fortnightly,8.0,0.0,Loyal Customer,0.5832908163265307,Medium Value,0.3816326530612245,0.2558035714285714,0.2558035714285714,At Risk,0,Unsatisfied,0
1899,59,55+,Male,Clothing,97,Texas,Fall,3.5,0,0,0,25,Venmo,Monthly,6.0,0.0,Loyal Customer,0.7261479591836735,High Value,0.3959183673469388,0.4158035714285715,0.4158035714285715,Potential Loyalist,0,Satisfied,0
1900,32,26-35,Male,Clothing,40,New York,Winter,4.2,0,0,0,42,PayPal,Weekly,10.0,0.0,Loyal Customer,0.5433673469387754,Medium Value,0.7346938775510204,0.5003571428571428,0.5003571428571428,Loyal,1,Satisfied,0
1901,65,55+,Male,Accessories,85,Iowa,Summer,3.3,0,0,0,34,Cash,Quarterly,4.0,0.0,Loyal Customer,0.7429846938775511,High Value,0.3693877551020408,0.43758928571428574,0.43758928571428574,Loyal,0,Satisfied,0
1902,56,55+,Male,Clothing,76,Arizona,Winter,3.9,0,0,0,50,Cash,Quarterly,4.0,0.0,Loyal Customer,0.8500000000000001,High Value,0.5,0.595,0.595,Champion,0,Satisfied,0
1903,31,26-35,Male,Footwear,22,New Mexico,Spring,5.0,0,0,0,21,Venmo,Monthly,6.0,0.0,Loyal Customer,0.2165816326530612,Very Low Value,0.363265306122449,0.3966071428571428,0.3966071428571428,Potential Loyalist,1,Highly Satisfied,0
1904,59,55+,Male,Clothing,63,North Carolina,Summer,3.3,0,0,0,37,Bank Transfer,Weekly,10.0,0.0,Loyal Customer,0.6360969387755102,Medium Value,0.6938775510204082,0.41776785714285714,0.41776785714285714,Potential Loyalist,0,Satisfied,0
1905,22,18-25,Male,Clothing,71,Nevada,Spring,4.2,0,0,0,46,Cash,Monthly,6.0,0.0,Loyal Customer,0.7779336734693878,High Value,0.5673469387755101,0.5870535714285714,0.5870535714285714,Champion,1,Satisfied,0
1906,47,46-55,Male,Footwear,35,Idaho,Summer,4.9,0,0,0,14,Bank Transfer,Fortnightly,8.0,0.0,Loyal Customer,0.22640306122448978,Very Low Value,0.4061224489795919,0.36098214285714286,0.36098214285714286,Potential Loyalist,1,Highly Satisfied,0
1907,23,18-25,Male,Accessories,30,Vermont,Spring,4.6,0,0,0,24,PayPal,Fortnightly,8.0,0.0,Loyal Customer,0.2971938775510204,Very Low Value,0.4877551020408164,0.3930357142857142,0.3930357142857142,Potential Loyalist,1,Highly Satisfied,0
1908,69,55+,Male,Clothing,74,New Mexico,Fall,4.8,0,0,0,36,Credit Card,Every 3 Months,,0.0,Loyal Customer,0.6946428571428571,High Value,,0.5812499999999999,0.5812499999999999,Champion,1,Highly Satisfied,0
1909,18,18-25,Male,Accessories,71,Georgia,Winter,2.7,0,0,0,19,Debit Card,Bi-Weekly,,0.0,Loyal Customer,0.5024234693877552,Medium Value,,0.2441964285714286,0.2441964285714286,At Risk,0,Unsatisfied,0
1910,50,46-55,Male,Clothing,84,Kentucky,Spring,4.3,0,0,0,12,Credit Card,Monthly,6.0,0.0,Loyal Customer,0.5122448979591837,Medium Value,0.28979591836734697,0.37857142857142856,0.37857142857142856,Potential Loyalist,1,Satisfied,0
1911,29,26-35,Male,Footwear,38,New York,Fall,3.8,0,0,0,13,Debit Card,Quarterly,4.0,0.0,Loyal Customer,0.23494897959183675,Very Low Value,0.19795918367346937,0.2494642857142857,0.2494642857142857,At Risk,0,Satisfied,0
1912,65,55+,Male,Accessories,81,Arizona,Spring,4.9,0,0,0,32,Debit Card,Bi-Weekly,,0.0,Loyal Customer,0.6975765306122448,High Value,,0.5758035714285714,0.5758035714285714,Champion,1,Highly Satisfied,0
1913,29,26-35,Male,Clothing,56,Colorado,Winter,3.4,0,0,0,5,Credit Card,Bi-Weekly,,0.0,Loyal Customer,0.26581632653061227,Very Low Value,,0.1860714285714286,0.1860714285714286,At Risk,0,Satisfied,0
1914,49,46-55,Male,Clothing,48,Kentucky,Winter,3.6,0,0,0,29,Cash,Annually,2.0,0.0,Loyal Customer,0.46071428571428574,Low Value,0.22857142857142856,0.36250000000000004,0.36250000000000004,Potential Loyalist,0,Satisfied,0
1915,28,26-35,Male,Clothing,97,Alaska,Fall,3.4,0,0,0,40,Credit Card,Fortnightly,8.0,0.0,Loyal Customer,0.8792091836734695,High Value,0.6183673469387756,0.5129464285714286,0.5129464285714286,Loyal,0,Satisfied,0
1916,51,46-55,Male,Accessories,74,Alabama,Fall,4.7,0,0,0,44,Cash,Weekly,10.0,0.0,Loyal Customer,0.7762755102040816,High Value,0.7510204081632653,0.6283928571428572,0.6283928571428572,Champion,1,Highly Satisfied,0
1917,26,26-35,Male,Clothing,50,Connecticut,Winter,3.0,0,0,0,3,Debit Card,Bi-Weekly,,0.0,Loyal Customer,0.20790816326530612,Very Low Value,,0.12053571428571433,0.12053571428571433,At Risk,0,Satisfied,0
1918,38,36-45,Male,Clothing,71,Hawaii,Winter,3.4,0,0,0,35,PayPal,Bi-Weekly,,0.0,Loyal Customer,0.6656887755102041,High Value,,0.42848214285714287,0.42848214285714287,Potential Loyalist,0,Satisfied,0
1919,35,26-35,Male,Clothing,33,Idaho,Summer,4.6,0,0,0,33,Debit Card,Monthly,6.0,0.0,Loyal Customer,0.4077806122448979,Low Value,0.46122448979591835,0.4629464285714285,0.4629464285714285,Loyal,1,Highly Satisfied,0
1920,34,26-35,Male,Accessories,56,Virginia,Summer,3.1,0,0,0,20,PayPal,Bi-Weekly,,0.0,Loyal Customer,0.41887755102040813,Low Value,,0.26321428571428573,0.26321428571428573,At Risk,0,Satisfied,0
1921,51,46-55,Male,Clothing,84,Connecticut,Spring,2.8,0,0,0,40,Cash,Every 3 Months,,0.0,Loyal Customer,0.7979591836734694,High Value,,0.4285714285714285,0.4285714285714285,Potential Loyalist,0,Unsatisfied,0
1922,47,46-55,Male,Clothing,36,Michigan,Fall,3.5,0,0,0,13,Venmo,Annually,2.0,0.0,Loyal Customer,0.22244897959183674,Very Low Value,0.09795918367346938,0.21571428571428572,0.21571428571428572,At Risk,0,Satisfied,0
1923,18,18-25,Male,Accessories,63,Kentucky,Summer,4.6,0,0,0,9,PayPal,Monthly,6.0,0.0,Loyal Customer,0.3503826530612245,Very Low Value,0.2653061224489796,0.34776785714285713,0.34776785714285713,Potential Loyalist,1,Highly Satisfied,0
